Gene		GRCP	GLCP
g17177		9.998e-01	9.998e-01
g17178		9.527e-09	9.567e-09
g17179		9.834e-09	9.900e-09
g1718		1.819e-08	1.857e-08
g17180		1.691e-09	3.091e-09
g17181		7.199e-09	7.421e-09
g17182		2.634e-08	2.639e-08
g17183		9.444e-09	1.011e-08
g17184		1.636e-08	1.654e-08
g17185		3.617e-02	4.313e-02
g17186		1.158e-10	1.193e-10
g17187		8.633e-09	8.636e-09
g17188		8.851e-09	9.079e-09
g17189		2.605e-08	2.845e-08
g1719		6.684e-09	8.447e-09
g17190		3.589e-08	4.642e-08
g17191		1.806e-08	1.878e-08
g17192		2.398e-03	4.725e-02
g17193		2.582e-08	2.723e-08
g17194		3.137e-08	3.429e-08
g17195		2.852e-10	3.206e-10
g17196		8.664e-09	9.056e-09
g17197		2.715e-08	3.429e-08
g17198		8.515e-10	1.280e-09
g17199		6.025e-08	6.449e-08
g172		2.583e-08	2.791e-08
g1720		8.637e-09	8.640e-09
g17200		4.417e-08	4.495e-08
g17201		2.620e-08	2.634e-08
g17202		7.650e-01	9.906e-01
g17203		2.617e-08	2.843e-08
g17204		8.610e-09	1.882e-08
g17205		1.724e-08	1.791e-08
g17206		8.173e-09	9.017e-09
g17207		8.635e-09	9.011e-09
g17208		1.400e-08	1.694e-08
g17209		9.211e-09	9.316e-09
g1721		1.386e-08	2.415e-08
g17210		2.585e-08	2.908e-08
g17211		4.306e-08	4.334e-08
g17212		2.266e-01	2.709e-01
g17213		1.947e-08	1.994e-08
g17214		1.002e-08	1.017e-08
g17215		2.171e-08	2.368e-08
g17216		1.381e-08	1.488e-08
g17217		2.392e-03	2.497e-03
g17218		2.916e-08	3.083e-08
g17219		3.438e-08	3.598e-08
g1722		9.554e-09	1.202e-08
g17220		2.063e-08	2.084e-08
g17221		1.747e-08	1.854e-08
g17222		8.805e-09	8.941e-09
g17223		2.658e-10	2.658e-10
g17224		1.726e-08	1.774e-08
g17225		2.178e-09	2.626e-09
g17226		1.665e-05	2.184e-05
g17227		7.505e-10	8.090e-10
g17228		3.403e-08	3.529e-08
g17229		1.398e-08	3.719e-08
g1723		3.443e-08	3.575e-08
g17230		1.870e-08	2.086e-08
g17231		1.614e-08	1.827e-08
g17232		4.902e-09	5.593e-09
g17233		8.633e-09	8.636e-09
g17234		3.603e-08	4.737e-08
g17235		2.578e-08	2.832e-08
g17236		2.523e-08	2.865e-08
g17237		1.924e-08	1.999e-08
g17238		7.414e-10	7.569e-10
g17239		2.424e-08	2.587e-08
g1724		1.726e-08	1.858e-08
g17240		1.913e-08	2.394e-08
g17241		1.771e-08	1.969e-08
g17242		2.583e-08	2.593e-08
g17243		1.143e-08	1.376e-08
g17244		1.872e-08	1.917e-08
g17245		7.427e-09	7.506e-09
g17246		7.774e-01	8.523e-01
g17247		1.169e-08	2.461e-08
g17248		3.715e-06	5.499e-06
g17249		1.721e-08	1.768e-08
g1725		1.750e-08	1.782e-08
g17250		1.857e-08	1.916e-08
g17251		2.211e-08	2.462e-08
g17252		2.816e-11	2.816e-11
g17253		2.724e-08	2.726e-08
g17254		9.985e-01	9.997e-01
g17255		3.601e-08	3.679e-08
g17256		9.747e-01	9.996e-01
g17257		6.957e-05	9.799e-05
g17258		8.608e-09	8.703e-09
g17259		1.724e-08	1.846e-08
g1726		2.830e-03	3.535e-03
g17260		1.036e-10	1.092e-10
g17261		8.841e-09	8.841e-09
g17262		8.681e-09	8.868e-09
g17263		2.459e-08	2.702e-08
g17264		1.899e-08	1.964e-08
g17265		1.750e-08	1.752e-08
g17266		4.426e-04	4.828e-03
g17267		1.616e-08	1.650e-08
g17268		8.605e-09	8.699e-09
g17269		1.673e-09	2.324e-09
g1727		3.579e-08	3.787e-08
g17270		9.036e-01	9.987e-01
g17271		1.723e-08	2.085e-08
g17272		2.441e-08	2.676e-08
g17273		4.004e-01	7.325e-01
g17274		8.683e-02	1.606e-01
g17275		1.000e+00	1.000e+00
g17276		2.841e-08	3.560e-08
g17277		1.862e-10	2.484e-10
g17278		1.890e-04	1.890e-04
g17279		7.390e-10	1.275e-09
g1728		1.726e-08	1.838e-08
g17280		1.938e-08	2.070e-08
g17281		1.716e-08	1.791e-08
g17282		8.610e-09	1.010e-08
g17283		5.387e-09	5.502e-09
g17284		2.479e-08	2.877e-08
g17285		1.834e-08	2.687e-08
g17286		4.205e-03	1.344e-02
g17287		1.721e-08	1.721e-08
g17288		8.625e-09	8.625e-09
g17289		2.979e-08	3.217e-08
g1729		8.653e-09	1.062e-08
g17290		1.923e-10	2.073e-10
g17291		1.807e-08	1.878e-08
g17292		4.879e-09	6.212e-09
g17293		1.429e-08	1.448e-08
g17294		1.760e-08	2.562e-08
g17295		1.723e-08	1.742e-08
g17296		1.135e-08	1.144e-08
g17297		1.723e-08	1.723e-08
g17298		2.528e-04	2.528e-04
g17299		8.880e-09	8.942e-09
g173		5.415e-02	6.608e-02
g1730		5.617e-11	5.676e-11
g17300		3.912e-03	5.345e-03
g17301		1.342e-10	1.772e-10
g17302		1.728e-08	1.936e-08
g17303		7.366e-02	7.889e-02
g17304		8.824e-09	8.824e-09
g17305		3.391e-08	3.714e-08
g17306		3.834e-09	4.464e-09
g17307		1.723e-08	1.939e-08
g17308		9.997e-01	9.997e-01
g17309		9.402e-09	1.154e-08
g1731		8.616e-09	1.528e-08
g17310		3.393e-08	3.571e-08
g17311		8.646e-09	1.165e-08
g17312		2.768e-08	2.833e-08
g17313		1.000e+00	1.000e+00
g17314		3.218e-02	3.369e-02
g17315		8.613e-01	9.904e-01
g17316		2.587e-08	2.897e-08
g17317		5.934e-09	9.372e-09
g17318		8.632e-09	9.008e-09
g17319		1.000e+00	1.000e+00
g1732		4.328e-08	4.582e-08
g17320		1.454e-08	1.570e-08
g17321		1.628e-08	1.990e-08
g17322		2.087e-03	2.147e-03
g17323		1.742e-08	3.221e-08
g17324		3.446e-08	3.674e-08
g17325		7.800e-01	9.896e-01
g17326		1.727e-08	1.728e-08
g17327		3.443e-08	3.453e-08
g17328		3.443e-08	3.923e-08
g17329		1.747e-08	2.193e-08
g1733		1.176e-08	1.232e-08
g17330		8.655e-09	9.049e-09
g17331		4.212e-10	4.292e-10
g17332		3.438e-08	3.803e-08
g17333		1.711e-08	3.997e-08
g17334		8.942e-09	1.001e-08
g17335		2.134e-01	2.707e-01
g17336		1.725e-08	2.646e-08
g17337		2.665e-08	3.442e-08
g17338		3.196e-08	3.648e-08
g17339		9.216e-09	9.893e-09
g1734		5.239e-02	9.462e-02
g17340		4.330e-08	4.616e-08
g17341		8.702e-09	8.712e-09
g17342		5.752e-10	9.097e-10
g17343		1.188e-08	1.385e-08
g17344		1.397e-08	1.484e-08
g17345		1.048e-08	1.463e-08
g17346		1.818e-04	3.165e-04
g17347		1.721e-08	2.640e-08
g17348		1.725e-08	1.754e-08
g17349		1.744e-08	1.773e-08
g1735		1.723e-08	2.250e-08
g17350		9.037e-09	1.023e-08
g17351		1.913e-08	2.003e-08
g17352		7.773e-01	9.964e-01
g17353		1.746e-08	1.802e-08
g17354		1.762e-08	1.773e-08
g17355		8.727e-09	1.531e-08
g17356		3.564e-08	3.852e-08
g17357		2.607e-08	3.428e-08
g17358		1.878e-08	1.919e-08
g17359		8.469e-09	8.746e-09
g1736		1.175e-08	1.460e-08
g17360		6.533e-03	1.062e-02
g17361		1.816e-08	1.929e-08
g17362		8.582e-09	1.120e-08
g17363		2.310e-09	2.906e-09
g17364		1.814e-08	1.888e-08
g17365		1.286e-09	2.260e-09
g17366		9.625e-09	1.268e-08
g17367		3.345e-09	4.069e-09
g17368		1.754e-08	2.208e-08
g17369		1.726e-08	1.980e-08
g1737		8.604e-09	9.074e-09
g17370		1.021e-01	1.118e-01
g17371		3.828e-01	3.984e-01
g17372		2.580e-09	3.795e-09
g17373		8.924e-09	1.930e-08
g17374		3.394e-10	4.213e-10
g17375		2.647e-08	2.765e-08
g17376		8.086e-01	9.829e-01
g17377		8.513e-09	1.341e-08
g17378		1.726e-08	2.083e-08
g17379		3.319e-08	3.780e-08
g1738		8.784e-09	1.196e-08
g17380		1.645e-08	1.767e-08
g17381		8.675e-02	1.022e-01
g17382		2.587e-08	2.587e-08
g17383		1.741e-08	1.791e-08
g17384		8.622e-09	8.905e-09
g17385		8.576e-09	1.174e-08
g17386		1.355e-02	2.688e-02
g17387		9.974e-05	1.107e-04
g17388		3.825e-08	4.267e-08
g17389		1.929e-10	2.173e-10
g1739		2.749e-08	2.979e-08
g17390		1.378e-08	1.440e-08
g17391		1.888e-04	1.888e-04
g17392		1.944e-08	2.495e-08
g17393		6.688e-03	7.537e-03
g17394		3.230e-01	7.626e-01
g17395		3.221e-10	6.324e-10
g17396		1.042e-01	1.492e-01
g17397		8.843e-09	8.845e-09
g17398		1.466e-08	1.875e-08
g17399		1.734e-08	1.782e-08
g174		2.796e-08	2.981e-08
g1740		9.999e-01	9.999e-01
g17400		4.339e-09	4.356e-09
g17401		4.687e-01	9.894e-01
g17402		3.808e-09	4.123e-09
g17403		1.725e-08	2.514e-08
g17404		3.430e-08	3.759e-08
g17405		3.892e-09	4.526e-09
g17406		1.786e-08	2.889e-08
g17407		1.369e-08	1.440e-08
g17408		8.621e-09	8.715e-09
g17409		1.719e-08	1.960e-08
g1741		3.443e-08	3.697e-08
g17410		1.718e-08	1.812e-08
g17411		2.677e-04	3.074e-04
g17412		1.724e-08	1.846e-08
g17413		8.684e-09	8.965e-09
g17414		1.801e-08	1.861e-08
g17415		8.675e-09	9.806e-09
g17416		1.146e-10	1.188e-10
g17417		8.832e-09	9.023e-09
g17418		8.590e-09	1.540e-08
g17419		7.399e-11	7.767e-11
g1742		8.867e-09	8.876e-09
g17420		1.774e-08	2.284e-08
g17421		9.509e-09	9.996e-09
g17422		2.585e-08	3.252e-08
g17423		1.103e-08	1.375e-08
g17424		7.152e-11	7.717e-11
g17425		2.557e-08	2.599e-08
g17426		8.407e-01	9.992e-01
g17427		8.188e-01	1.000e+00
g17428		1.475e-08	3.065e-08
g17429		3.325e-08	3.679e-08
g1743		9.881e-01	9.999e-01
g17430		1.723e-08	1.742e-08
g17431		8.925e-09	9.024e-09
g17432		2.759e-08	2.921e-08
g17433		3.536e-10	4.742e-10
g17434		2.062e-09	2.455e-09
g17435		1.786e-08	1.815e-08
g17436		9.815e-01	9.815e-01
g17437		1.785e-08	2.173e-08
g17438		1.917e-08	3.165e-08
g17439		3.230e-08	4.432e-08
g1744		2.584e-08	2.838e-08
g17440		2.381e-08	2.986e-08
g17441		2.932e-10	3.766e-10
g17442		9.999e-01	9.999e-01
g17443		9.216e-09	1.173e-08
g17444		2.956e-01	3.062e-01
g17445		1.923e-08	1.928e-08
g17446		1.728e-08	1.832e-08
g17447		2.629e-08	2.808e-08
g17448		2.082e-08	2.150e-08
g17449		2.634e-08	3.089e-08
g1745		2.619e-10	2.808e-10
g17450		3.324e-02	2.851e-01
g17451		3.444e-08	3.670e-08
g17452		4.599e-10	4.599e-10
g17453		2.583e-08	2.706e-08
g17454		2.177e-08	3.357e-08
g17455		8.581e-09	8.581e-09
g17456		6.650e-01	9.058e-01
g17457		3.443e-08	3.783e-08
g17458		9.589e-09	9.685e-09
g17459		8.588e-09	8.723e-09
g1746		5.295e-02	7.850e-02
g17460		2.648e-08	3.049e-08
g17461		1.742e-08	1.914e-08
g17462		9.232e-09	9.643e-09
g17463		2.615e-08	2.829e-08
g17464		5.924e-03	6.438e-03
g17465		4.380e-10	1.006e-09
g17466		1.727e-08	1.896e-08
g17467		1.678e-08	2.388e-08
g17468		1.723e-08	1.808e-08
g17469		8.930e-09	1.120e-08
g1747		1.738e-08	1.886e-08
g17470		2.867e-08	3.011e-08
g17471		6.122e-01	9.914e-01
g17472		8.585e-09	8.588e-09
g17473		3.464e-08	4.032e-08
g17474		3.944e-08	4.373e-08
g17475		3.961e-08	4.047e-08
g17476		1.725e-08	1.791e-08
g17477		7.063e-06	9.677e-06
g17478		2.608e-08	2.806e-08
g17479		1.725e-08	1.933e-08
g1748		3.811e-01	9.958e-01
g17480		3.213e-04	3.213e-04
g17481		1.721e-08	2.147e-08
g17482		9.827e-01	9.979e-01
g17483		1.761e-08	1.923e-08
g17484		1.033e-08	1.244e-08
g17485		2.156e-08	2.743e-08
g17486		2.469e-08	2.848e-08
g17487		2.612e-08	3.008e-08
g17488		4.843e-02	5.015e-02
g17489		8.653e-09	9.684e-09
g1749		9.459e-01	9.996e-01
g17490		1.725e-08	1.791e-08
g17491		1.847e-08	2.266e-08
g17492		1.792e-09	2.007e-09
g17493		1.781e-08	2.226e-08
g17494		4.096e-10	4.265e-10
g17495		1.304e-08	1.558e-08
g17496		3.801e-02	4.084e-02
g17497		3.462e-08	4.361e-08
g17498		1.838e-08	2.313e-08
g17499		2.921e-08	3.164e-08
g175		2.115e-09	3.650e-09
g1750		1.718e-02	2.870e-02
g17500		8.676e-09	8.691e-09
g17501		4.538e-02	6.649e-02
g17502		5.259e-10	6.456e-10
g17503		1.726e-08	2.271e-08
g17504		1.224e-08	1.286e-08
g17505		3.445e-08	3.521e-08
g17506		8.652e-09	1.008e-08
g17507		1.726e-08	2.169e-08
g17508		4.593e-01	9.959e-01
g17509		3.864e-08	4.325e-08
g1751		8.959e-09	9.130e-09
g17510		7.584e-09	7.998e-09
g17511		8.919e-09	8.936e-09
g17512		1.749e-08	1.843e-08
g17513		2.681e-08	3.005e-08
g17514		3.798e-08	4.098e-08
g17515		8.673e-09	8.673e-09
g17516		4.598e-10	4.965e-10
g17517		1.755e-08	1.977e-08
g17518		2.084e-08	3.044e-08
g17519		9.652e-09	1.002e-08
g1752		1.724e-08	1.969e-08
g17520		8.663e-09	9.434e-09
g17521		9.583e-09	2.523e-08
g17522		2.629e-08	2.723e-08
g17523		2.700e-08	2.807e-08
g17524		1.368e-10	1.425e-10
g17525		1.743e-08	1.800e-08
g17526		4.382e-09	5.477e-09
g17527		2.632e-08	3.495e-08
g17528		7.844e-03	1.022e-02
g17529		8.948e-05	6.945e-04
g1753		9.431e-09	9.583e-09
g17530		6.827e-09	1.559e-08
g17531		1.703e-08	1.863e-08
g17532		9.800e-09	1.019e-08
g17533		2.525e-08	2.653e-08
g17534		9.341e-09	1.038e-08
g17535		4.292e-08	4.837e-08
g17536		2.528e-08	2.800e-08
g17537		1.762e-08	1.932e-08
g17538		9.231e-02	1.253e-01
g17539		4.305e-08	4.418e-08
g1754		8.467e-09	8.563e-09
g17540		3.239e-08	3.516e-08
g17541		4.342e-01	7.640e-01
g17542		1.629e-08	1.678e-08
g17543		1.712e-08	1.916e-08
g17544		1.724e-08	1.837e-08
g17545		1.466e-08	1.913e-08
g17546		1.627e-01	1.997e-01
g17547		5.030e-09	5.686e-09
g17548		1.189e-09	1.378e-09
g17549		1.728e-08	1.748e-08
g1755		2.585e-08	3.027e-08
g17550		1.865e-08	2.212e-08
g17551		1.021e-08	1.063e-08
g17552		1.005e-08	1.504e-08
g17553		1.898e-08	2.170e-08
g17554		8.664e-09	8.674e-09
g17555		1.174e-08	1.623e-08
g17556		1.633e-08	1.849e-08
g17557		8.829e-09	1.434e-08
g17558		3.420e-08	3.758e-08
g17559		1.738e-08	2.239e-08
g1756		1.299e-08	1.322e-08
g17560		1.743e-08	1.794e-08
g17561		1.084e-08	1.357e-08
g17562		1.724e-08	1.781e-08
g17563		8.592e-09	8.874e-09
g17564		2.390e-10	2.537e-10
g17565		1.828e-08	1.850e-08
g17566		3.886e-10	5.306e-10
g17567		6.603e-10	7.387e-10
g17568		1.794e-08	2.005e-08
g17569		2.032e-03	3.313e-03
g1757		2.985e-08	3.482e-08
g17570		9.617e-09	1.169e-08
g17571		1.000e+00	1.000e+00
g17572		2.340e-08	2.510e-08
g17573		9.357e-01	9.985e-01
g17574		8.685e-11	8.940e-11
g17575		1.723e-08	1.780e-08
g17576		1.015e-08	1.323e-08
g17577		3.025e-08	3.286e-08
g17578		1.142e-08	1.638e-08
g17579		1.386e-08	1.530e-08
g1758		2.390e-08	3.687e-08
g17580		8.971e-09	9.306e-09
g17581		4.497e-09	4.762e-09
g17582		2.870e-08	3.715e-08
g17583		3.658e-01	3.933e-01
g17584		2.987e-08	3.459e-08
g17585		9.977e-01	9.999e-01
g17586		2.887e-03	2.893e-03
g17587		1.031e-10	1.081e-10
g17588		5.047e-09	6.160e-09
g17589		1.717e-08	1.717e-08
g1759		9.035e-09	1.407e-08
g17590		2.619e-08	2.789e-08
g17591		8.724e-09	1.089e-08
g17592		1.724e-08	1.753e-08
g17593		1.729e-08	2.004e-08
g17594		7.458e-02	7.358e-01
g17595		8.642e-09	8.644e-09
g17596		3.333e-08	3.696e-08
g17597		9.423e-09	1.036e-08
g17598		1.822e-08	1.957e-08
g17599		1.310e-08	1.467e-08
g176		2.631e-08	3.660e-08
g1760		9.036e-09	9.075e-09
g17600		1.205e-03	1.943e-03
g17601		1.473e-02	3.193e-02
g17602		2.105e-08	2.294e-08
g17603		8.002e-02	8.051e-02
g17604		3.202e-10	3.741e-10
g17605		1.726e-08	1.793e-08
g17606		2.576e-08	2.905e-08
g17607		1.724e-08	1.809e-08
g17608		1.216e-10	1.509e-10
g17609		1.751e-08	1.769e-08
g1761		4.989e-09	6.059e-09
g17610		8.340e-01	9.995e-01
g17611		1.717e-08	1.968e-08
g17612		8.946e-09	9.793e-09
g17613		8.990e-10	1.200e-09
g17614		1.761e-08	1.887e-08
g17615		2.459e-08	4.110e-08
g17616		8.648e-09	9.776e-09
g17617		9.787e-01	9.999e-01
g17618		1.590e-08	3.734e-08
g17619		3.423e-08	4.973e-08
g1762		5.915e-10	1.030e-09
g17620		3.440e-08	4.178e-08
g17621		2.772e-08	3.338e-08
g17622		3.444e-08	3.453e-08
g17623		1.346e-08	1.432e-08
g17624		1.120e-10	1.187e-10
g17625		5.195e-08	5.883e-08
g17626		8.881e-09	8.983e-09
g17627		2.996e-08	3.339e-08
g17628		6.621e-01	7.075e-01
g17629		2.448e-08	2.535e-08
g1763		1.000e+00	1.000e+00
g17630		8.827e-09	1.212e-08
g17631		1.952e-08	2.399e-08
g17632		1.723e-08	1.732e-08
g17633		3.080e-10	3.303e-10
g17634		2.200e-08	2.486e-08
g17635		8.634e-09	9.854e-09
g17636		9.096e-09	1.010e-08
g17637		1.823e-08	2.171e-08
g17638		1.510e-04	1.705e-04
g17639		3.236e-09	4.080e-09
g1764		9.269e-09	9.309e-09
g17640		3.601e-01	5.037e-01
g17641		1.310e-08	1.577e-08
g17642		1.201e-09	1.214e-09
g17643		2.041e-08	2.181e-08
g17644		8.446e-01	8.699e-01
g17645		1.055e-01	1.064e-01
g17646		2.583e-08	2.857e-08
g17647		1.756e-08	1.876e-08
g17648		1.442e-08	1.658e-08
g17649		1.803e-08	1.815e-08
g1765		3.445e-08	3.492e-08
g17650		1.369e-08	2.215e-08
g17651		3.476e-08	3.754e-08
g17652		9.584e-09	1.131e-08
g17653		8.694e-09	8.791e-09
g17654		9.981e-01	9.981e-01
g17655		1.256e-08	1.375e-08
g17656		8.704e-09	8.711e-09
g17657		1.725e-08	1.753e-08
g17658		1.540e-09	7.911e-09
g17659		2.584e-08	2.866e-08
g1766		1.038e-09	1.630e-09
g17660		1.011e-08	1.379e-08
g17661		5.163e-08	6.633e-08
g17662		2.032e-04	2.623e-03
g17663		8.831e-09	8.933e-09
g17664		5.781e-10	1.184e-09
g17665		1.101e-08	1.367e-08
g17666		1.728e-08	1.866e-08
g17667		2.686e-08	2.796e-08
g17668		2.630e-09	4.393e-09
g17669		9.131e-09	1.491e-08
g1767		9.060e-01	9.064e-01
g17670		1.724e-08	1.884e-08
g17671		2.548e-08	2.720e-08
g17672		4.266e-01	9.967e-01
g17673		1.734e-08	2.089e-08
g17674		4.561e-04	7.156e-04
g17675		2.295e-08	2.866e-08
g17676		1.973e-08	2.202e-08
g17677		4.950e-09	6.404e-09
g17678		2.040e-10	2.078e-10
g17679		1.870e-08	2.333e-08
g1768		3.579e-08	3.739e-08
g17680		2.651e-01	6.233e-01
g17681		4.347e-09	5.825e-09
g17682		3.195e-08	3.386e-08
g17683		1.485e-01	1.485e-01
g17684		8.592e-09	9.059e-09
g17685		2.602e-08	2.932e-08
g17686		1.775e-08	1.863e-08
g17687		1.637e-08	2.308e-08
g17688		2.636e-08	3.014e-08
g17689		1.944e-08	2.019e-08
g1769		8.168e-09	8.188e-09
g17690		1.724e-08	1.808e-08
g17691		1.839e-08	1.943e-08
g17692		3.086e-08	3.494e-08
g17693		1.767e-08	1.881e-08
g17694		2.043e-02	2.908e-02
g17695		8.841e-09	9.044e-09
g17696		5.203e-01	5.395e-01
g17697		2.583e-08	2.884e-08
g17698		1.747e-08	1.842e-08
g17699		1.408e-08	2.189e-08
g177		8.632e-09	8.727e-09
g1770		5.894e-11	6.432e-11
g17700		8.471e-01	9.994e-01
g17701		1.165e-08	1.362e-08
g17702		2.583e-08	2.997e-08
g17703		4.231e-01	9.874e-01
g17704		9.381e-10	9.408e-10
g17705		1.604e-08	1.823e-08
g17706		6.442e-03	1.389e-02
g17707		2.669e-08	2.737e-08
g17708		3.413e-10	3.521e-10
g17709		3.207e-10	3.448e-10
g1771		1.547e-09	2.013e-09
g17710		8.801e-10	1.136e-09
g17711		9.527e-09	9.944e-09
g17712		6.085e-09	6.113e-09
g17713		5.353e-03	5.866e-03
g17714		1.703e-08	1.936e-08
g17715		1.490e-08	1.537e-08
g17716		1.099e-08	1.165e-08
g17717		3.922e-09	4.756e-09
g17718		2.583e-08	2.583e-08
g17719		8.359e-09	9.819e-09
g1772		1.000e+00	1.000e+00
g17720		2.586e-08	2.699e-08
g17721		2.621e-09	4.960e-09
g17722		2.612e-08	2.725e-08
g17723		3.945e-09	5.231e-09
g17724		1.784e-08	2.286e-08
g17725		1.726e-08	1.961e-08
g17726		3.130e-01	3.855e-01
g17727		1.736e-08	2.444e-08
g17728		2.069e-02	2.813e-02
g17729		9.332e-01	9.332e-01
g1773		2.729e-10	3.263e-10
g17730		3.343e-08	3.427e-08
g17731		4.577e-08	5.308e-08
g17732		8.545e-09	8.917e-09
g17733		5.623e-10	5.984e-10
g17734		2.409e-03	3.393e-03
g17735		1.747e-08	1.775e-08
g17736		9.819e-09	1.055e-08
g17737		1.257e-08	1.329e-08
g17738		3.446e-09	3.542e-09
g17739		9.065e-09	9.125e-09
g1774		1.719e-08	1.869e-08
g17740		4.997e-10	7.125e-10
g17741		3.507e-08	4.914e-08
g17742		1.660e-08	1.687e-08
g17743		1.633e-08	1.841e-08
g17744		1.725e-08	1.829e-08
g17745		8.694e-09	8.770e-09
g17746		1.687e-08	2.706e-08
g17747		8.662e-09	9.039e-09
g17748		1.501e-01	1.535e-01
g17749		1.000e+00	1.000e+00
g1775		1.668e-09	2.318e-09
g17750		8.445e-09	8.536e-09
g17751		1.837e-08	1.913e-08
g17752		8.627e-09	8.909e-09
g17753		1.079e-01	1.580e-01
g17754		1.512e-08	1.848e-08
g17755		2.646e-08	3.125e-08
g17756		8.278e-01	8.341e-01
g17757		3.443e-08	3.622e-08
g17758		9.611e-09	1.053e-08
g17759		9.199e-09	1.794e-08
g1776		9.114e-09	9.120e-09
g17760		3.058e-08	3.182e-08
g17761		2.638e-08	3.082e-08
g17762		2.461e-08	2.903e-08
g17763		8.340e-09	9.520e-09
g17764		1.659e-05	2.445e-05
g17765		2.582e-08	3.042e-08
g17766		2.275e-08	2.546e-08
g17767		8.658e-09	8.752e-09
g17768		1.889e-01	2.252e-01
g17769		8.658e-09	8.658e-09
g1777		8.898e-09	1.264e-08
g17770		3.728e-08	4.023e-08
g17771		2.583e-08	2.847e-08
g17772		4.373e-08	4.498e-08
g17773		2.583e-08	2.621e-08
g17774		9.641e-01	1.000e+00
g17775		2.856e-08	2.886e-08
g17776		2.584e-08	2.585e-08
g17777		1.574e-08	1.622e-08
g17778		1.725e-08	1.737e-08
g17779		1.101e-08	1.379e-08
g1778		8.704e-09	8.708e-09
g17780		7.680e-09	1.006e-08
g17781		1.845e-08	2.253e-08
g17782		4.269e-10	4.857e-10
g17783		1.186e-10	1.189e-10
g17784		1.111e-08	1.465e-08
g17785		1.831e-08	2.446e-08
g17786		2.279e-08	2.361e-08
g17787		2.744e-01	2.744e-01
g17788		1.456e-08	1.485e-08
g17789		1.243e-01	8.031e-01
g1779		8.777e-09	8.785e-09
g17790		1.776e-08	2.711e-08
g17791		1.725e-08	1.781e-08
g17792		4.957e-10	5.738e-10
g17793		3.446e-08	3.700e-08
g17794		1.728e-08	2.408e-08
g17795		2.582e-08	2.620e-08
g17796		9.171e-09	9.202e-09
g17797		4.393e-05	4.774e-05
g17798		8.977e-09	1.517e-08
g17799		1.726e-08	1.848e-08
g178		2.583e-08	2.960e-08
g1780		7.377e-09	1.209e-08
g17800		2.023e-01	2.179e-01
g17801		4.278e-09	7.949e-09
g17802		1.164e-08	1.299e-08
g17803		1.018e-08	1.076e-08
g17804		1.071e-08	1.283e-08
g17805		1.759e-08	1.779e-08
g17806		2.251e-02	4.172e-02
g17807		2.571e-01	9.467e-01
g17808		3.543e-02	3.985e-02
g17809		5.589e-08	5.801e-08
g1781		3.442e-08	3.527e-08
g17810		2.858e-10	2.935e-10
g17811		6.101e-10	6.569e-10
g17812		9.016e-09	1.203e-08
g17813		1.450e-08	2.644e-08
g17814		1.726e-08	1.736e-08
g17815		2.428e-01	3.932e-01
g17816		1.724e-08	3.154e-08
g17817		4.749e-03	4.749e-03
g17818		1.623e-10	1.651e-10
g17819		1.719e-08	2.801e-08
g1782		9.972e-03	1.145e-02
g17820		1.762e-08	2.099e-08
g17821		1.466e-08	1.479e-08
g17822		2.293e-08	2.490e-08
g17823		1.754e-08	2.076e-08
g17824		3.726e-05	1.401e-04
g17825		1.278e-08	1.355e-08
g17826		7.088e-09	7.484e-09
g17827		1.749e-08	1.768e-08
g17828		8.855e-09	8.896e-09
g17829		1.725e-08	1.860e-08
g1783		8.259e-09	8.617e-09
g17830		1.075e-08	1.087e-08
g17831		3.180e-08	3.244e-08
g17832		1.198e-08	1.243e-08
g17833		4.288e-10	4.653e-10
g17834		2.920e-08	3.301e-08
g17835		8.699e-09	8.889e-09
g17836		8.631e-09	8.913e-09
g17837		1.721e-08	1.872e-08
g17838		1.109e-08	1.418e-08
g17839		4.384e-08	5.795e-08
g1784		2.896e-08	2.989e-08
g17840		1.713e-08	1.713e-08
g17841		8.636e-09	8.636e-09
g17842		2.849e-08	3.706e-08
g17843		9.478e-10	9.723e-10
g17844		8.672e-09	9.983e-09
g17845		1.070e-08	1.201e-08
g17846		3.690e-02	4.654e-02
g17847		1.458e-08	1.864e-08
g17848		7.871e-01	9.765e-01
g17849		1.861e-08	2.051e-08
g1785		7.848e-10	8.565e-10
g17850		1.351e-08	1.434e-08
g17851		1.794e-08	1.949e-08
g17852		2.442e-08	2.777e-08
g17853		8.336e-06	1.215e-05
g17854		5.921e-02	7.401e-02
g17855		1.722e-08	2.561e-08
g17856		2.309e-10	2.889e-10
g17857		2.160e-08	2.641e-08
g17858		3.484e-10	4.150e-10
g17859		1.724e-08	1.724e-08
g1786		1.774e-08	1.778e-08
g17860		2.503e-08	2.694e-08
g17861		2.768e-08	3.134e-08
g17862		9.250e-02	9.250e-02
g17863		3.443e-08	3.764e-08
g17864		3.308e-09	3.895e-09
g17865		3.611e-10	4.175e-10
g17866		7.296e-01	7.503e-01
g17867		2.787e-08	3.038e-08
g17868		1.503e-08	1.728e-08
g17869		7.206e-09	9.395e-09
g1787		2.543e-08	2.600e-08
g17870		1.274e-08	1.470e-08
g17871		2.802e-10	2.819e-10
g17872		1.029e-08	1.407e-08
g17873		1.727e-08	1.737e-08
g17874		6.642e-02	6.915e-02
g17875		1.725e-08	1.744e-08
g17876		4.373e-08	5.979e-08
